partID_given,partID,dyadID,gender_baseline,Progress,Duration,RecordedDate,DistributionChannel,day,gender,gender_6_TEXT,gate1,gate2,gate3,gate4,gate5,gate6,beds,vaccum,food,dishes,garbage,yardwork,pets,laundry,errands,cars,finances,events,calls,other_chores,fair_chores,satisfied_chores,homeschool,attention,worrying,activities,clothes,sick,getting_up,put_to_bed,discipline,reading,playing,picking_up,hygiene,dressing,comforting,feeding,other_childcare,fair_childcare,satisfied_childcare,wfibs1,wfibs2,wfibs3,covid_pres1,covid_pres2,covid_pres3,covid_pres4,covid_pres5,covid_pres6,qmi1,qmi2,qmi3,qmi4,comm1,comm2,comm3,comm4,comments
,R_2RZZiYSV0mJ5qpn,29733973,,100,237,9/29/20 5:13,email,Monday,Man,,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,Fair to both you and your partner,Very satisfied,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Fair to both you and your partner,Very satisfied,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,No
,R_2RZZiYSV0mJ5qpn,29733973,Man,100,214,9/29/20 18:35,email,Tuesday,Man,,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Scheduling contractor appointments,Fair to both you and your partner,Very satisfied,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,no,Fair to both you and your partner,Very satisfied,Neither agree nor disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat true about me,Mostly true about me,Mostly true about me,Mostly true about me,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,no
,R_2RZZiYSV0mJ5qpn,29733973,Man,100,149,9/30/20 17:05,email,Wednesday,Man,,Neither agree nor disagree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,no,Fair to both you and your partner,Very satisfied,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,no,Fair to both you and your partner,Very satisfied,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,no
,R_2RZZiYSV0mJ5qpn,29733973,Man,100,212,10/1/20 17:36,email,Thursday,Man,,Neither agree nor disagree,Strongly disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Strongly disagree,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,no,Fair to both you and your partner,Very satisfied,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,no,Fair to both you and your partner,Very satisfied,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,no
,R_2RZZiYSV0mJ5qpn,29733973,Man,100,262,10/2/20 19:51,email,Friday,Man,,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,no,Fair to both you and your partner,Very satisfied,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,no,Fair to both you and your partner,Very satisfied,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,no
,R_2RZZiYSV0mJ5qpn,29733973,Man,100,156,10/3/20 18:07,email,Saturday,Man,,Strongly agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,no,Fair to both you and your partner,Very satisfied,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,no,Fair to both you and your partner,Very satisfied,Strongly disagree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,no
,R_2RZZiYSV0mJ5qpn,29733973,Man,100,346,10/4/20 20:13,email,Sunday,Man,,Strongly agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,no,Fair to both you and your partner,Very satisfied,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,no,Fair to both you and your partner,Very satisfied,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Somewhat agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,no
,R_2RZZiYSV0mJ5qpn,29733973,Man,100,235,10/5/20 19:10,email,Monday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Somewhat disagree,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,no,Fair to both you and your partner,Very satisfied,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,no,Fair to both you and your partner,Very satisfied,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly disagree,no
,R_2RZZiYSV0mJ5qpn,29733973,Man,100,199,10/6/20 17:14,email,Tuesday,Man,,Neither agree nor disagree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,no,Fair to both you and your partner,Very satisfied,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,no,Fair to both you and your partner,Very satisfied,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,no
,R_2RZZiYSV0mJ5qpn,29733973,Man,100,239,10/7/20 19:25,email,Wednesday,Man,,Neither agree nor disagree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Very fair to me,Very satisfied,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Fair to both you and your partner,Very satisfied,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No
,R_2RZZiYSV0mJ5qpn,29733973,Man,100,1166,10/8/20 20:39,email,Thursday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,no,Fair to both you and your partner,Very satisfied,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,no,Fair to both you and your partner,Very satisfied,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,no
,R_2RZZiYSV0mJ5qpn,29733973,Man,100,179,10/9/20 17:18,email,Friday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,no,Fair to both you and your partner,Somewhat satisfied,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,no,Fair to both you and your partner,Very satisfied,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,no
,R_2RZZiYSV0mJ5qpn,29733973,Man,100,129,10/10/20 17:37,email,Saturday,Man,,Neither agree nor disagree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,no,Fair to both you and your partner,Very satisfied,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,no,Fair to both you and your partner,Somewhat satisfied,Strongly disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,no
,R_2RZZiYSV0mJ5qpn,29733973,Man,100,136,10/11/20 18:01,email,Sunday,Man,,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No,no,Fair to both you and your partner,Very satisfied,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,no,Fair to both you and your partner,Very satisfied,Strongly disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,no
,R_1GBIymMTPzJlX0X,29736251,,100,203,9/28/20 18:32,email,Monday,Woman,,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Na,Fair to both you and your partner,Very satisfied,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,na,Fair to both you and your partner,Somewhat satisfied,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
,R_1GBIymMTPzJlX0X,29736251,Man,100,330,9/29/20 20:17,email,Tuesday,Man,,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,no,Fair to both you and your partner,Somewhat satisfied,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,no,Fair to both you and your partner,Somewhat satisfied,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
,R_1GBIymMTPzJlX0X,29736251,Man,100,199,9/30/20 18:32,email,Wednesday,Woman,,Strongly agree,Strongly disagree,Somewhat disagree,Strongly agree,Strongly disagree,Somewhat disagree,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Na,Fair to both you and your partner,Very satisfied,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,Na,Fair to both you and your partner,Very satisfied,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
,R_1GBIymMTPzJlX0X,29736251,Man,100,261,10/1/20 17:54,email,Thursday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly disagree,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Fair to both you and your partner,Very satisfied,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Fair to both you and your partner,Somewhat satisfied,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
,R_1GBIymMTPzJlX0X,29736251,Man,100,180,10/2/20 23:00,email,Friday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Pretty much fair to me,Somewhat satisfied,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Fair to both you and your partner,Somewhat satisfied,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
,R_1GBIymMTPzJlX0X,29736251,Man,100,183,10/3/20 17:18,email,Saturday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Fair to both you and your partner,Very satisfied,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Fair to both you and your partner,Very satisfied,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
,R_1GBIymMTPzJlX0X,29736251,Man,100,250,10/4/20 17:31,email,Sunday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly disagree,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Pretty much fair to me,Very satisfied,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Pretty much fair to me,Very satisfied,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
,R_1GBIymMTPzJlX0X,29736251,Man,100,236,10/5/20 18:19,email,Monday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,Fair to both you and your partner,Somewhat satisfied,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Fair to both you and your partner,Somewhat satisfied,Strongly disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
,R_1GBIymMTPzJlX0X,29736251,Man,100,237,10/6/20 19:08,email,Tuesday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Fair to both you and your partner,Somewhat satisfied,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Fair to both you and your partner,Somewhat satisfied,Strongly disagree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
,R_1GBIymMTPzJlX0X,29736251,Man,100,174,10/7/20 18:37,email,Wednesday,Man,,Neither agree nor disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly disagree,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Pretty much fair to me,Somewhat satisfied,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Pretty much fair to me,Somewhat satisfied,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
,R_1GBIymMTPzJlX0X,29736251,Man,100,154,10/8/20 17:22,email,Thursday,Man,,Neither agree nor disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly disagree,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,Fair to both you and your partner,Somewhat satisfied,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Pretty much fair to me,Somewhat satisfied,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
,R_1GBIymMTPzJlX0X,29736251,Man,100,310,10/9/20 17:59,email,Friday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,Fair to both you and your partner,Somewhat satisfied,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Pretty much fair to me,Somewhat satisfied,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
,R_1GBIymMTPzJlX0X,29736251,Man,100,207,10/10/20 17:41,email,Saturday,Man,,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Slightly unfair to you,Somewhat satisfied,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Fair to both you and your partner,Somewhat satisfied,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
,R_1GBIymMTPzJlX0X,29736251,Man,100,246,10/11/20 17:36,email,Sunday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Slightly unfair to you,Neither satisfied nor dissatisfied,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Fair to both you and your partner,Somewhat satisfied,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
,R_2qCYCRUojjuUE5a,29736251,,100,205,9/28/20 18:19,email,Monday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly disagree,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Fair to both you and your partner,Very satisfied,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,no,Fair to both you and your partner,Somewhat satisfied,Strongly disagree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
,R_2qCYCRUojjuUE5a,29736251,Woman,100,206,9/29/20 18:19,email,Tuesday,Woman,,Somewhat disagree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Pretty much fair to me,Very satisfied,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Pretty much fair to me,Very satisfied,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Somewhat disagree,Strongly disagree,Strongly agree,Somewhat agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
,R_2qCYCRUojjuUE5a,29736251,Woman,100,176,9/30/20 17:40,email,Wednesday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,Fair to both you and your partner,Somewhat satisfied,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Fair to both you and your partner,Somewhat satisfied,Strongly disagree,Somewhat agree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
,R_2qCYCRUojjuUE5a,29736251,Woman,100,195,10/1/20 18:52,email,Thursday,Woman,,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Na,Pretty much fair to me,Very satisfied,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Na,Pretty much fair to me,Very satisfied,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Somewhat disagree,Strongly disagree,Strongly agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
,R_2qCYCRUojjuUE5a,29736251,Woman,100,174,10/2/20 23:03,email,Friday,Woman,,Somewhat agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,No,No,No,No,No,No,No,No,No,No,No,No,No,Na,Fair to both you and your partner,Very satisfied,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Na,Fair to both you and your partner,Somewhat satisfied,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Somewhat agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
,R_2qCYCRUojjuUE5a,29736251,Woman,100,364,10/3/20 17:25,email,Saturday,Woman,,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Na,Fair to both you and your partner,Very satisfied,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Na,Fair to both you and your partner,Somewhat satisfied,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
,R_2qCYCRUojjuUE5a,29736251,Woman,100,272,10/4/20 17:36,email,Sunday,Woman,,Somewhat agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Na,Slightly unfair to you,Neither satisfied nor dissatisfied,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Na,Fair to both you and your partner,Somewhat satisfied,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
,R_2qCYCRUojjuUE5a,29736251,Woman,100,148,10/5/20 18:58,email,Monday,Woman,,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Na,Fair to both you and your partner,Somewhat satisfied,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Na,Fair to both you and your partner,Somewhat satisfied,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
